amfi_code,fund_house,scheme_name,category,sub_category,plan,launch_date,benchmark,expense_ratio_pct,exit_load_pct,min_sip_amount,min_lumpsum_amount,fund_manager,risk_category,sebi_category_code,source_file,[TRUNCATED_CONTENT_REPLACED_WITH_FULL_FILE_FOR_MOVE],date,aum_lakh_crore,aum_crore,num_schemes,month,sip_inflow_crore,active_sip_accounts_crore,new_sip_accounts_lakh,sip_aum_lakh_crore,yoy_growth_pct,net_inflow_crore,total_folios_crore,equity_folios_crore,debt_folios_crore,hybrid_folios_crore,others_folios_crore,return_1yr_pct,return_3yr_pct,return_5yr_pct,benchmark_3yr_pct,alpha,beta,sharpe_ratio,sortino_ratio,std_dev_ann_pct,max_drawdown_pct,morningstar_rating,risk_grade,investor_id,transaction_date,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,stock_symbol,stock_name,sector,weight_pct,market_value_cr,current_price_inr,portfolio_date,index_name,close_value,nav
,Mirae Asset MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-09-30,1.9,190000.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DSP Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-09-30,1.72,172000.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SBI Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,11.14,1114000.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ICICI Prudential MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,8.74,874000.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HDFC Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,7.87,787000.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nippon India MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,5.7,570000.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kotak Mahindra MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,4.89,489000.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aditya Birla Sun Life MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,3.84,384000.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Axis Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,3.0,300000.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UTI Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,3.52,352000.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mirae Asset MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,2.1,210000.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DSP Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2024-12-31,1.88,188000.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SBI Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,12.5,1250000.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ICICI Prudential MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,8.8,880000.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HDFC Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,7.95,795000.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nippon India MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,5.6,560000.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kotak Mahindra MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,4.92,492000.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aditya Birla Sun Life MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,3.85,385000.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Axis Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,3.1,310000.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UTI Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,3.55,355000.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mirae Asset MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,2.25,225000.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DSP Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-03-31,1.95,195000.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SBI Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,12.5,1250000.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ICICI Prudential MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,10.74,1074000.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HDFC Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,9.3,930000.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nippon India MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,7.0,700000.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kotak Mahindra MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,5.8,580000.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aditya Birla Sun Life MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,4.6,460000.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Axis Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,3.5,350000.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UTI Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,4.1,410000.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mirae Asset MF,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,2.9,290000.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DSP Mutual Fund,,,,,,,,,,,,,,03_aum_by_fund_house.csv,,2025-12-31,2.3,230000.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-01,11517.0,4.91,9.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-02,11438.0,4.93,8.2,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-03,12328.0,5.09,10.5,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-04,11863.0,5.48,9.52,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-05,12286.0,5.55,8.1,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-06,12276.0,5.6,7.5,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-07,12140.0,5.65,9.21,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-08,12694.0,5.71,8.9,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-09,12976.0,5.8,9.4,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-10,13040.0,5.93,9.52,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-11,13306.0,6.0,8.8,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2022-12,13573.0,6.05,7.6,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-01,13856.0,6.13,9.1,5.82,20.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-02,13687.0,6.19,8.2,5.88,19.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-03,14276.0,6.32,10.0,6.01,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-04,14749.0,6.41,9.25,6.15,24.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-05,14749.0,6.5,8.7,6.22,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-06,14734.0,6.55,7.9,6.3,20.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-07,15245.0,6.65,9.8,6.45,25.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-08,15814.0,6.73,9.1,6.58,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-09,16042.0,6.82,10.2,6.72,23.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-10,16928.0,6.91,9.5,6.9,29.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-11,17073.0,7.0,8.8,7.05,28.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2023-12,17610.0,7.1,8.4,7.18,29.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-01,18838.0,7.2,9.6,7.35,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-02,19187.0,7.3,8.5,7.52,40.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-03,20371.0,7.4,9.0,7.71,42.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-04,20371.0,7.6,9.4,7.9,38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-05,21262.0,7.78,8.9,8.15,44.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-06,21262.0,7.9,8.2,8.35,44.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-07,23332.0,8.0,10.0,8.56,53.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-08,23547.0,8.11,9.8,8.78,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-09,24509.0,8.22,9.2,8.98,52.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-10,25323.0,8.3,9.55,9.22,49.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-11,25320.0,8.4,9.1,9.45,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2024-12,26459.0,8.5,9.3,9.7,50.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-01,26400.0,8.22,9.1,13.0,40.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-02,25999.0,8.3,8.6,13.18,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-03,25926.0,8.11,7.8,13.35,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-04,26632.0,8.38,46.0,13.55,30.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-05,26688.0,8.5,9.2,13.72,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-06,27274.0,8.62,9.5,13.88,28.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-07,28464.0,8.75,10.2,14.05,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-08,28265.0,8.85,9.8,15.18,20.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-09,29361.0,9.0,10.5,15.38,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-10,29529.0,9.1,9.45,15.55,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-11,30200.0,9.2,9.1,15.72,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,04_monthly_sip_inflows.csv,,,,,,2025-12,31002.0,9.35,9.8,15.9,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,2413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,3897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Small Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,3533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Flexi Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,4947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large & Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,4214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ELSS,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Value/Contra,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,1328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sectoral/Thematic,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,8052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Liquid,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,37537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Short Duration,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gilt,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hybrid,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-04,,,,,,2955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,2076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,5300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Small Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,4092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Flexi Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,5529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large & Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,4368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ELSS,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Value/Contra,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,1361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sectoral/Thematic,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,8354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Liquid,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,41872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Short Duration,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,4833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gilt,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hybrid,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-05,,,,,,3487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,2519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,5047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Small Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Flexi Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,4478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large & Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,4610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ELSS,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Value/Contra,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,1386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sectoral/Thematic,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,10030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Liquid,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,40486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Short Duration,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,4321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gilt,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hybrid,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-06,,,,,,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,2574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,4548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Small Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,3582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Flexi Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,4869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large & Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,5023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ELSS,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Value/Contra,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,1582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sectoral/Thematic,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,9896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Liquid,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,34643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Short Duration,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,4170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gilt,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hybrid,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-07,,,,,,3291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-08,,,,,,1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-08,,,,,,3899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Small Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-08,,,,,,3376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Flexi Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-08,,,,,,5562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Large & Mid Cap,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-08,,,,,,5411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ELSS,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-08,,,,,,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Value/Contra,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-08,,,,,,1308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sectoral/Thematic,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-08,,,,,,8360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Liquid,,,,,,,,,,,,05_category_inflows.csv,,,,,,2024-08,,,,,,41952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
